"borough","neighborhood","building_class_category","tax_class_at_present","block","lot","easement","building_class_at_present","address","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date"
1,"tribeca                  ","13  condos - elevator apartments            ",2,137,1308," ","R4"," 92 warren street, 8                       ",10007,1,0,1,0,"2,246",1920," 2 "," R4 ",$0,1/21/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1017," ","R4"," 303 greenwich street, 3a                  ",10013,1,0,1,0,698,0," 2 "," R4 ","$650,000",9/22/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1028," ","R4"," 303 greenwich street, 4a                  ",10013,1,0,1,0,698,0," 2 "," R4 ","$1,400,000",11/2/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1030," ","R4"," 303 greenwich street, 4c                  ",10013,1,0,1,0,541,0," 2 "," R4 ",$0,3/19/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1088," ","R4"," 303 greenwich street, phg                 ",10013,1,0,1,0,"3,255",1987," 2 "," R4 ",$0,12/15/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1127," ","R4"," 311 greenwich street, 4g                  ",10013,1,0,1,"9,900",638,0," 2 "," R4 ",$0,10/24/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1142," ","R4"," 311 greenwich street, 6b                  ",10013,1,0,1,"9,900",696,0," 2 "," R4 ","$767,000",10/13/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1174," ","R4"," 311 greenwich street, 9f                  ",10013,1,0,1,"9,900",885,0," 2 "," R4 ","$860,000",11/24/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1207," ","R4"," 143 reade street, 2c                      ",10013,1,0,1,0,"2,590",1930," 2 "," R4 ",$0,11/23/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1214," ","R4"," 143 reade street, phc                     ",10013,1,0,1,0,"2,600",0," 2 "," R4 ",$0,11/23/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1404," ","R4"," 157 chambers street, 2b                   ",10007,1,0,1,"7,662","1,500",1931," 2 "," R4 ","$1,731,025",11/13/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1406," ","R4"," 157 chambers street, 3a                   ",10007,1,0,1,"7,662","3,220",1931," 2 "," R4 ","$3,630,000",7/6/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1407," ","R4"," 157 chambers street, 3c                   ",10007,1,0,1,"7,662","1,860",1931," 2 "," R4 ","$2,316,518",12/8/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1408," ","R4"," 157 chambers street, 4a                   ",10007,1,0,1,"7,662","2,764",1931," 2 "," R4 ","$3,207,487",12/18/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1410," ","R4"," 157 chambers street, 4c                   ",10007,1,0,1,"7,662","1,860",1931," 2 "," R4 ","$2,326,701",9/21/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1411," ","R4"," 157 chambers street, 5a                   ",10007,1,0,1,"7,662","2,764",1931," 2 "," R4 ","$3,660,608",4/3/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1412," ","R4"," 157 chambers street, 5c                   ",10007,1,0,1,"7,662","1,860",1931," 2 "," R4 ","$2,744,183",3/13/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1413," ","R4"," 157 chambers street, 6a                   ",10007,1,0,1,"7,662","2,760",1931," 2 "," R4 ","$3,500,000",1/25/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1415," ","R4"," 157 chambers street, 6c                   ",10007,1,0,1,"7,662","1,860",1931," 2 "," R4 ","$2,240,150",5/15/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1416," ","R4"," 157 chambers street, 7a                   ",10007,1,0,1,"7,662","2,760",1931," 2 "," R4 ","$4,378,475",4/13/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1422," ","R4"," 157 chambers street, 9a                   ",10007,1,0,1,"7,662","2,760",1931," 2 "," R4 ","$4,800,000",4/23/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1423," ","R4"," 157 chambers street, 9b                   ",10007,1,0,1,"7,662","1,500",1931," 2 "," R4 ","$1,934,675",2/11/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1425," ","R4"," 157 chambers street, 10a                  ",10007,1,0,1,"7,662","2,760",1931," 2 "," R4 ","$4,125,000",6/3/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1426," ","R4"," 157 chambers street, 10b                  ",10007,1,0,1,"7,662","1,500",1931," 2 "," R4 ","$2,065,097",2/16/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1427," ","R4"," 157 chambers street, 10c                  ",10007,1,0,1,"7,662","1,860",1931," 2 "," R4 ","$3,050,000",6/30/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1428," ","R4"," 157 chambers street, 11a                  ",10007,1,0,1,"7,662","2,704",1931," 2 "," R4 ","$4,097,183",8/19/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1430," ","R4"," 157 chambers street, 11c                  ",10007,1,0,1,"7,662","1,727",1931," 2 "," R4 ","$2,810,370",10/30/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1431," ","R4"," 157 chambers street, 12a                  ",10007,1,0,1,"7,662","3,675",1931," 2 "," R4 ","$5,270,000",7/31/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1432," ","R4"," 157 chambers street, 12c                  ",10007,1,0,1,"7,662","2,822",1931," 2 "," R4 ","$4,683,950",1/13/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1433," ","R4"," 157 chambers street, 14a                  ",10007,1,0,1,"7,662","2,098",1931," 2 "," R4 ","$3,182,031",12/16/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1434," ","R4"," 157 chambers street, 14b                  ",10007,1,0,1,"7,662","1,497",1931," 2 "," R4 ","$2,494,712",2/11/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1437," ","R4"," 157 chambers street, tw16s                ",10007,1,0,1,"7,662","3,168",1931," 2 "," R4 ","$6,631,500",10/30/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,140,1439," ","R4"," 157 chambers street, tw17s                ",10007,1,0,1,"7,662","3,033",1931," 2 "," R4 ","$5,368,826",2/18/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,141,1057," ","R4"," 166 duane street, 3c                      ",10013,1,0,1,0,"1,631",0," 2 "," R4 ","$1,625,000",8/14/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,141,1065," ","R4"," 166 duane street, 6b                      ",10013,1,0,1,0,"2,670",0," 2 "," R4 ","$3,850,000",8/20/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1148," ","R4"," 200 chambers street, 18b                  ",10007,1,0,1,0,"1,260",2005," 2 "," R4 ","$1,510,000",12/17/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1151," ","R4"," 200 chambers street, 21b                  ",10007,1,0,1,0,"1,260",2005," 2 "," R4 ","$1,550,000",10/13/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1166," ","R4"," 200 chambers street, 8c                   ",10007,1,0,1,0,"1,534",2005," 2 "," R4 ","$1,875,000",2/9/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1170," ","R4"," 200 chambers street, 12c                  ",10007,1,0,1,0,"1,534",2005," 2 "," R4 ",$0,9/2/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1188," ","R4"," 200 chambers street, 2d                   ",10007,1,0,1,0,"1,214",2005," 2 "," R4 ",$10,3/4/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1195," ","R4"," 200 chambers street, 9d                   ",10007,1,0,1,0,"1,674",2005," 2 "," R4 ",$0,9/2/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1229," ","R4"," 200 chambers street, 16e                  ",10007,1,0,1,0,868,2005," 2 "," R4 ",$0,12/17/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1272," ","R4"," 200 chambers street, 2g                   ",10007,1,0,1,0,719,2005," 2 "," R4 ","$877,938",10/30/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1276," ","R4"," 200 chambers street, 6g                   ",10007,1,0,1,0,719,2005," 2 "," R4 ",$0,3/24/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1303," ","R4"," 200 chambers street, 3k                   ",10007,1,0,1,0,617,2005," 2 "," R4 ","$710,000",6/8/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1307," ","R4"," 200 chambers street, 7k                   ",10007,1,0,1,0,617,2005," 2 "," R4 ",$0,9/2/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1315," ","R4"," 200 chambers street, 3m                   ",10007,1,0,1,0,625,2005," 2 "," R4 ",$0,9/2/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1369," ","R4"," 200 chambers street, st8                  ",10007,1,0,1,0,40,2005," 2 "," R4 ",$0,12/28/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1370," ","R4"," 200 chambers street, st9                  ",10007,1,0,1,0,40,2005," 2 "," R4 ",$0,12/28/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1385," ","R4"," 200 chambers street, st24                 ",10007,1,0,1,0,40,2005," 2 "," R4 ","$20,000",8/5/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1511," ","R4"," 101 warren street, 5e                     ",10007,1,0,1,0,"1,921",2006," 2 "," R4 ","$2,700,000",6/12/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1520," ","R4"," 101 warren street, 7c                     ",10007,1,0,1,0,"1,866",2006," 2 "," R4 ","$2,749,275",1/28/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1529," ","R4"," 101 warren street, 9a                     ",10007,1,0,1,0,"2,061",2006," 2 "," R4 ",$0,12/24/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1529," ","R4"," 101 warren street, 9a                     ",10007,1,0,1,0,"2,061",2006," 2 "," R4 ",$0,3/9/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1554," ","R4"," 101 warren street, 530                    ",10007,1,0,1,0,974,2006," 2 "," R4 ","$1,485,830",8/5/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1564," ","R4"," 101 warren street, 650                    ",10007,1,0,1,0,"1,242",2006," 2 "," R4 ",$0,6/15/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1564," ","R4"," 101 warren street, 650                    ",10007,1,0,1,0,"1,242",2006," 2 "," R4 ","$770,800",4/1/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1565," ","R4"," 101 warren street, 670                    ",10007,1,0,1,0,"1,618",2006," 2 "," R4 ","$1,250,000",10/9/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1607," ","R4"," 101 warren street, 1170n                  ",10007,1,0,1,0,"1,890",2006," 2 "," R4 ","$2,720,000",1/19/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1644," ","R4"," 101 warren street, 1910                   ",10007,1,0,1,0,"2,372",2006," 2 "," R4 ","$3,225,750",10/16/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1645," ","R4"," 101 warren street, 1920                   ",10007,1,0,1,0,"2,366",2006," 2 "," R4 ","$2,900,000",1/21/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1650," ","R4"," 101 warren street, 2010                   ",10007,1,0,1,0,"2,372",2006," 2 "," R4 ","$3,410,842",10/2/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1664," ","R4"," 101 warren street, 2230                   ",10007,1,0,1,0,"1,611",2006," 2 "," R4 ",$0,6/15/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1668," ","R4"," 101 warren street, 2310                   ",10007,1,0,1,0,"2,372",2006," 2 "," R4 ","$3,438,000",11/9/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1669," ","R4"," 101 warren street, 2320                   ",10007,1,0,1,0,"2,366",2006," 2 "," R4 ","$3,197,305",7/29/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1687," ","R4"," 101 warren street, 2630                   ",10007,1,0,1,0,"1,611",2006," 2 "," R4 ","$2,250,000",10/20/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1688," ","R4"," 101 warren street, 2640                   ",10007,1,0,1,0,"1,592",2006," 2 "," R4 ","$2,728,910",4/23/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1689," ","R4"," 101 warren street, 2650                   ",10007,1,0,1,0,"1,920",2006," 2 "," R4 ","$2,545,625",10/22/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1693," ","R4"," 101 warren street, 2730                   ",10007,1,0,1,0,"1,611",2006," 2 "," R4 ","$2,229,967",10/26/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1698," ","R4"," 101 warren street, 2820                   ",10007,1,0,1,0,"2,208",2006," 2 "," R4 ","$3,400,000",12/15/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1699," ","R4"," 101 warren street, 2830                   ",10007,1,0,1,0,"1,602",2006," 2 "," R4 ",$0,5/15/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1709," ","R4"," 101 warren street, 3030                   ",10007,1,0,1,0,"1,611",2006," 2 "," R4 ","$2,688,180",3/10/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1710," ","R4"," 101 warren street, 3040                   ",10007,1,0,1,0,"1,592",2006," 2 "," R4 ","$2,600,000",9/4/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1711," ","R4"," 101 warren street, 3050                   ",10007,1,0,1,0,"1,920",2006," 2 "," R4 ","$2,922,377",3/16/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1712," ","R4"," 101 warren street, 3060                   ",10007,1,0,1,0,"2,180",2006," 2 "," R4 ","$3,477,984",3/3/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1715," ","R4"," 101 warren street, 3130                   ",10007,1,0,1,0,"1,611",2006," 2 "," R4 ","$2,250,000",8/26/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1720," ","R4"," 101 warren street, 3220                   ",10007,1,0,1,0,"3,034",2006," 2 "," R4 ","$6,763,382",2/12/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1721," ","R4"," 101 warren street, 3230                   ",10007,1,0,1,0,"2,251",2006," 2 "," R4 ","$4,480,300",12/21/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1722," ","R4"," 101 warren street, 3240                   ",10007,1,0,1,0,"3,027",2006," 2 "," R4 ","$6,557,530",5/11/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,142,1723," ","R4"," 101 warren street, 3250                   ",10007,1,0,1,0,"2,297",2006," 2 "," R4 ","$5,524,006",8/5/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,144,1107," ","R4"," 36 hudson street, 4a                      ",10013,1,0,1,0,"2,225",1910," 2 "," R4 ","$2,400,000",11/4/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,179,1105," ","R4"," 155 franklin street, 3s                   ",10013,1,0,1,0,"2,452",0," 2 "," R4 ","$2,575,000",6/12/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,180,1330," ","R4"," 345 greenwich street, pha                 ",10013,1,0,1,0,"2,781",0," 2 "," R4 ","$3,725,000",12/29/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1112," ","R4"," 62 beach street, 3e                       ",10013,1,0,1,0,"2,032",0," 2 "," R4 ","$2,650,000",10/16/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1243," ","R4"," 53 north moore street, phh/j              ",10013,1,0,1,0,"3,081",0," 2 "," R4 ","$3,400,000",11/5/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1245," ","R4"," 53 north moore street, 7e                 ",10013,1,0,1,0,"2,535",0," 2 "," R4 ","$2,515,500",4/3/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1501," ","R4"," 48 beach street,    1a                    ",10013,1,0,1,0,"4,377",1930," 2 "," R4 ","$3,939,300",10/28/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1502," ","R4"," 48 beach street,    1b                    ",10013,1,0,1,0,"3,457",1930," 2 "," R4 ","$3,750,000",3/11/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1503," ","R4"," 48 beach street,    1c                    ",10013,1,0,1,0,"3,535",1930," 2 "," R4 ","$4,276,650",3/20/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1505," ","R4"," 48 beach street,    2a                    ",10013,1,0,1,0,"2,292",1930," 2 "," R4 ","$3,022,329",3/25/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1507," ","R4"," 48 beach street,    2c                    ",10013,1,0,1,0,"2,793",1930," 2 "," R4 ","$3,207,487",9/4/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1510," ","R4"," 48 beach street,    3b                    ",10013,1,0,1,0,"2,569",1930," 2 "," R4 ","$3,500,000",4/7/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1515," ","R4"," 48 beach street,    4c                    ",10013,1,0,1,0,"2,793",1930," 2 "," R4 ","$3,279,656",3/13/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,188,1524," ","R4"," 48 beach street,   ph2                    ",10013,1,0,1,0,"3,006",1930," 2 "," R4 ","$4,862,143",12/4/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,189,1503," ","R4"," 140 franklin street, 2-b                  ",10013,1,0,1,0,"3,021",1910," 2 "," R4 ","$3,500,000",4/30/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,189,1504," ","R4"," 140 franklin street, 2-c                  ",10013,1,0,1,0,"3,159",1910," 2 "," R4 ","$3,000,000",4/30/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,189,1515," ","R4"," 140 franklin street                       ",10013,1,0,1,0,"4,165",1910," 2 "," R4 ","$6,600,000",8/21/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,190,1322," ","R4"," 27 north moore street, 4d                 ",10013,1,0,1,0,"1,699",0," 2 "," R4 ","$2,495,000",11/5/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,190,1402," ","R4"," 25 north moore street, su2                ",10013,1,0,1,0,56,0," 2 "," R4 ","$55,000",10/30/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,190,1402," ","R4"," 25 north moore street, su2                ",10013,1,0,1,0,56,0," 2 "," R4 ",$0,8/10/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,190,1409," ","R4"," 25 north moore street, su9                ",10013,1,0,1,0,81,0," 2 "," R4 ",$0,8/10/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,190,1415," ","R4"," 25 north moore street, su15               ",10013,1,0,1,0,56,0," 2 "," R4 ","$65,000",9/14/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,190,1429," ","R4"," 25 north moore street, 2c                 ",10013,1,0,1,0,"1,354",0," 2 "," R4 ",$0,8/10/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,190,1443," ","R4"," 25 north moore street, 8b/c               ",10013,1,0,1,0,"4,035",0," 2 "," R4 ","$5,130,000",11/30/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,190,1463," ","R4"," 25 north moore street, 12b                ",10013,1,0,1,0,"2,149",0," 2 "," R4 ","$2,492,000",8/20/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,190,1508," ","R4"," 124 hudson street, 3b                     ",10013,1,0,1,0,"2,057",0," 2 "," R4 ",$0,11/10/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,193,1064," ","R4"," 395 broadway, 15d                         ",10013,1,0,1,0,"1,200",1915," 2 "," R4 ",$0,10/22/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,193,1705," ","R4"," 51 walker street, 4a                      ",10013,1,0,1,0,"1,550",2005," 2 "," R4 ",$0,5/19/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,193,1713," ","R4"," 51 walker street, 8a                      ",10013,1,0,1,0,"1,550",2005," 2 "," R4 ",$10,7/20/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,212,1020," ","R4"," 260 west broadway, 5g                     ",10013,1,0,1,"12,700","1,334",1894," 2 "," R4 ","$1,290,000",5/6/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,212,1035," ","R4"," 260 west broadway, 8c                     ",10013,1,0,1,"12,700","1,926",1894," 2 "," R4 ","$1,350,000",12/23/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,212,1038," ","R4"," 260 west broadway, 9a                     ",10013,1,0,1,"12,700","1,421",1894," 2 "," R4 ",$0,6/18/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,212,1204," ","R4"," 1 york street,    3b                      ",10013,1,0,1,0,0,0," 2 "," R4 ","$1,935,000",11/5/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,212,1206," ","R4"," 1 york street,    3d                      ",10013,1,0,1,0,0,0," 2 "," R4 ","$1,250,000",7/27/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,212,1215," ","R4"," 1 york street,    5b                      ",10013,1,0,1,0,0,0," 2 "," R4 ","$2,082,206",12/4/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,212,1219," ","R4"," 1 york street,    5f                      ",10013,1,0,1,0,0,0," 2 "," R4 ","$2,545,625",11/19/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,212,1221," ","R4"," 1 york street,     7                      ",10013,1,0,1,0,"8,513",1890," 2 "," R4 ","$17,157,512",8/27/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,212,1224," ","R4"," 1 york street,    6d                      ",10013,1,0,1,0,0,0," 2 "," R4 ","$100,000",3/10/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,214,1211," ","R4"," 7 hubert street, 3d                       ",10013,1,0,1,"19,282","1,787",2004," 2 "," R4 ","$2,000,000",8/26/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,214,1233," ","R4"," 7 hubert street, phc                      ",10013,1,0,1,"19,082","4,262",2004," 2 "," R4 ","$11,500,000",1/21/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,215,1106," ","R4"," 415 greenwich street                      ",10013,1,0,1,0,0,0," 2 "," R4 ","$3,314,403",4/15/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,215,1144," ","R4"," 415 greenwich street                      ",10013,1,0,1,0,0,0," 2 "," R4 ","$2,036,500",10/14/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,215,1158," ","R4"," 415 greenwich street                      ",10013,1,0,1,0,0,0," 2 "," R4 ","$2,952,925",8/19/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,215,1161," ","R4"," 415 greenwich street                      ",10013,1,0,1,0,0,0," 2 "," R4 ","$3,869,350",4/7/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,215,1205," ","R4"," 161 hudson street, 2b                     ",10013,1,0,1,0,"2,314",1911," 2 "," R4 ","$2,410,000",6/30/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,215,1211," ","R4"," 161 hudson street, 4a                     ",10013,1,0,1,0,"2,021",1911," 2 "," R4 ",$0,10/5/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,215,1217," ","R4"," 161 hudson street, 5c                     ",10013,1,0,1,0,"2,117",1911," 2 "," R4 ","$2,065,000",10/23/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,217,1021," ","R4"," 79 laight street, 4d                      ",10013,1,0,1,0,"2,767",0," 2 "," R4 ","$2,600,000",1/21/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,217,1025," ","R4"," 79 laight street, 5b                      ",10013,1,0,1,0,"2,855",0," 2 "," R4 ","$2,600,000",8/31/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,218,1113," ","R4"," 92 laight street, 4d                      ",10013,1,0,1,0,"2,120",2004," 2 "," R4 ","$2,500,000",2/1/2010
1,"tribeca                  ","13  condos - elevator apartments            ",2,218,1141," ","R4"," 416 washington street, 2h                 ",10013,1,0,1,0,"1,676",2004," 2 "," R4 ","$2,000,000",9/24/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,218,1154," ","R4"," 416 washington street, 4h                 ",10013,1,0,1,0,"1,676",2004," 2 "," R4 ","$1,925,000",3/6/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,219,1021," ","R4"," 429 greenwich street, 6b                  ",10013,1,0,1,0,"2,118",0," 2 "," R4 ","$2,450,000",12/22/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,219,1102," ","R4"," 39 vestry street, 1b                      ",10013,1,0,1,0,"4,410",0," 2 "," R4 ","$3,440,000",11/24/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,220,1201," ","R4"," 28 laight street, 1a                      ",10013,1,0,1,0,"3,127",0," 2 "," R4 ","$2,845,000",6/24/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,220,1209," ","R4"," 28 laight street, 2d                      ",10013,1,0,1,0,"2,705",0," 2 "," R4 ","$894,510",10/9/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,220,1222," ","R4"," 28 laight street, 5b                      ",10013,1,0,1,0,"2,686",0," 2 "," R4 ","$2,750,000",12/17/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,220,1226," ","R4"," 28 laight street, 6ab                     ",10013,1,0,1,0,"5,462",0," 2 "," R4 ","$4,400,000",7/21/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,222,1017," ","R4"," 181 hudson street, 7d                     ",10013,1,0,1,"7,878","1,840",1915," 2 "," R4 ","$1,850,000",12/11/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,222,1126," ","R4"," 195 hudson street, 6d                     ",10013,1,0,1,0,"2,034",0," 2 "," R4 ","$1,700,000",10/30/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,225,1104," ","R4"," 16 desbrosses street                      ",10013,1,0,1,0,"2,487",0," 2 "," R4 ",$0,9/11/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,225,1105," ","R4"," 16 desbrosses street                      ",10013,1,0,1,0,"3,030",0," 2 "," R4 ",$0,10/20/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,225,1106," ","R4"," 16 desbrosses street                      ",10013,1,0,1,0,"2,042",0," 2 "," R4 ",$0,9/15/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,225,1107," ","R4"," 16 desbrosses street                      ",10013,1,0,1,0,"3,169",0," 2 "," R4 ",$0,9/15/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,225,1108," ","R4"," 16 desbrosses street                      ",10013,1,0,1,0,"2,232",0," 2 "," R4 ",$0,10/6/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,225,1109," ","R4"," 16 desbrosses street                      ",10013,1,0,1,0,"3,324",0," 2 "," R4 ","$2,572,499",10/20/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,225,1110," ","R4"," 16 desbrosses street                      ",10013,1,0,1,0,"2,282",0," 2 "," R4 ",$0,9/17/2009
1,"tribeca                  ","13  condos - elevator apartments            ",2,225,1111," ","R4"," 16 desbrosses street                      ",10013,1,0,1,0,"5,493",0," 2 "," R4 ","$2,442,110",10/16/2009
